Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
COPE,7281153,08655219000483,COPE CENTRO OFTALMOLOGICO DE PE S S LTDA,--,JURÍDICA,AVENIDA DR BELMINO CORREIA,16,,,BAIRRO NOVO DO CARME,54768000,CAMARAGIBE - IBGE - 260345,PE,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,665206007,SMS,20/02/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603457281153&VEstado=26&VCodMunicipio=260345,2603457281153,26,260345,54084463520281d24582a842
CLINICA TERAPEUTICA NOVA ALIANCA,6769616,11277099000190,CLINICA TERAPEUTICA NOVA ALIANCA,--,JURÍDICA,RUA BLUMENAU,177,81- 34591790,,ALDEIA DOS CAMARAS,54783620,CAMARAGIBE - IBGE - 260345,PE,HOSPITAL ESPECIALIZADO,PSIQUIATRIA,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603456769616&VEstado=26&VCodMunicipio=260345,2603456769616,26,260345,54084463520281d24582a843
CENTRAL DE MACACAO CERPEC,6395422,,PREFEITURA MUNICIPAL DE CAMARAGIBE,--,JURÍDICA,RUA JOAQUIM CAVALCANTE DE SANTANA,403,08134582967,,TIMBI,54762745,CAMARAGIBE - IBGE - 260345,PE,CENTRAL DE REGULACAO DO ACESSO,AMBULATORIAL,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603456395422&VEstado=26&VCodMunicipio=260345,2603456395422,26,260345,54084464520281d24582a844
CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE CAMARAGIBE,5481449,,PREFEITURA MUNICIPAL DE CAMARAGIBE,--,JURÍDICA,RUA DAMIAO PEDRO DA CRUZ,023,(81)34846691,,TIMBI,54765290,CAMARAGIBE - IBGE - 260345,PE,CLINICA/CENTRO DE ESPECIALIDADE,CEO-II,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603455481449&VEstado=26&VCodMunicipio=260345,2603455481449,26,260345,54084464520281d24582a845
CEMEC TABATINGA,2346559,,PREFEITURA MUNICIPAL DE CAMARAGIBE,--,JURÍDICA,AVN LUIZA DE MEDEIROS,S/N,(81)34584040,,TABATINGA,54756770,CAMARAGIBE - IBGE - 260345,PE,POLICLINICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603452346559&VEstado=26&VCodMunicipio=260345,2603452346559,26,260345,54084464520281d24582a846
CENTRO DE ATENCAO A SAUDE DO HOMEM E DA MULHER CASHMUC,2636018,,PREFEITURA MUNICIPAL DE CAMARAGIBE,--,JURÍDICA,RUA DAS MARGARIDAS,12,(81)34589286,,BAIRRO NOVO,54762590,CAMARAGIBE - IBGE - 260345,PE,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603452636018&VEstado=26&VCodMunicipio=260345,2603452636018,26,260345,54084465520281d24582a847
CEPEAC,2705281,08183543000101,CENTRO PERNAMBUCANO DE ANALISES CLINICAS LTDA,--,JURÍDICA,RUA PADRE OZEAS CAVALCANTI,18,(81)34563664,,BAIRRO NOVO,54759000,CAMARAGIBE - IBGE - 260345,PE,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,4091106140,SES,02/09/1998,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603452705281&VEstado=26&VCodMunicipio=260345,2603452705281,26,260345,54084465520281d24582a848
CEMEC VERA CRUZ,2346567,,PREFEITURA MUNICIPAL DE CAMARAGIBE,--,JURÍDICA,RUA SIMONSEH,S/N,( 81 )34593621,,VERA CRUZ,54789140,CAMARAGIBE - IBGE - 260345,PE,POLICLINICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603452346567&VEstado=26&VCodMunicipio=260345,2603452346567,26,260345,54084465520281d24582a849
CEDIPE,6620191,11456048000125,SERVICOS MEDICOS ULTRASSONOGRAFICOS LTDA,--,JURÍDICA,AV DR BELMINO CORREIA,757,(81) 41160704,SHOPPING CAMARAGIBE,BAIRRO NOVO,54762000,CAMARAGIBE - IBGE - 260345,PE,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,67224220/2010,SMS,10/03/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603456620191&VEstado=26&VCodMunicipio=260345,2603456620191,26,260345,54084465520281d24582a84a
CASA DA PRIMAVERA,2346478,,PREFEITURA MUNICIPAL DE CAMARAGIBE,--,JURÍDICA,RUA DOS PROGETISTAS,80,(81)34842149,,TIMBI,54768120,CAMARAGIBE - IBGE - 260345,PE,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS II,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603452346478&VEstado=26&VCodMunicipio=260345,2603452346478,26,260345,54084466520281d24582a84b
CAPS I CAMARA MIRIM,5481511,,PREFEITURA MUNICIPAL DE CAMARAGIBE,--,JURÍDICA,RUA MARIA APARECIDA DE BARROS,40,21299566,,TIMBI,54768140,CAMARAGIBE - IBGE - 260345,PE,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS INFANTO/JUVENIL,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603455481511&VEstado=26&VCodMunicipio=260345,2603455481511,26,260345,54084466520281d24582a84c
CEMEC CENTRO,2346494,,PREFEITURA MUNICIPAL DE CAMARAGIBE,--,JURÍDICA,AVN DR BELMINO CORREIA,S/N,(81)34582936,,CENTRO,54768000,CAMARAGIBE - IBGE - 260345,PE,POLICLINICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603452346494&VEstado=26&VCodMunicipio=260345,2603452346494,26,260345,54084468520281d24582a84d
ALVORADA COMUNIDADE TERAPEUTICA,7104421,15227977000113,ALVORADA COMUNIDADE TERAPEUTICA LTDA,--,JURÍDICA,RUA JOSE VERISSIMO,328,(81)34591639,GRANJA SANTA MARIA,ALDEIA,54789835,CAMARAGIBE - IBGE - 260345,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,68327172-2012,SMS,07/06/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603457104421&VEstado=26&VCodMunicipio=260345,2603457104421,26,260345,54084469520281d24582a84e
CAPS AD CAMPO VERDE,6685676,,PREFEITURA MUNICIPAL DE CAMARAGIBE,--,JURÍDICA,RUA CANDELARIA,S/N,(81) 2129-9573,LOT STMARIA ST TEREZ,ALBERTO MAIA,54771000,CAMARAGIBE - IBGE - 260345,PE,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS ALCOOL E DROGA,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603456685676&VEstado=26&VCodMunicipio=260345,2603456685676,26,260345,54084469520281d24582a84f
AMIGO DO PEITO DE CAMARAGIBE,7219016,,R M DIAGNOSTICO LTDA,--,JURÍDICA,AVENIDA BELMINO CORREIA,2340,,,TIMBI,54768000,CAMARAGIBE - IBGE - 260345,PE,UNIDADE MOVEL TERRESTRE,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,MANTIDA,67224211022509,SMS,30/05/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603457219016&VEstado=26&VCodMunicipio=260345,2603457219016,26,260345,54084469520281d24582a850
ACADEMIA DA SAUDE DO TIMBI,7549571,,PREFEITURA MUNICIPAL DE CAMARAGIBE,--,JURÍDICA,RUA SATIRO IVO,S/N,,,TIMBI,54768755,CAMARAGIBE - IBGE - 260345,PE,POLO ACADEMIA DA SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO INDIRETA - EMPRESA PUBLICA,MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603457549571&VEstado=26&VCodMunicipio=260345,2603457549571,26,260345,54084469520281d24582a851
ANTONIO FRANCISCO DA SILVA,5217431,,ANTONIO FRANCISCO DA SILVA,--,FÍSICA,RUA BELCHIOR ATAIDE,375,3458-1513,,CENTRO,54762320,CAMARAGIBE - IBGE - 260345,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2006/0034,SMS,08/06/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603455217431&VEstado=26&VCodMunicipio=260345,2603455217431,26,260345,54084469520281d24582a852
SECRETARIA MUNICIPAL DE SAUDE DE CAMUTANGA,6243169,,FUNDO MUNICIPAL DE SAUDE DE CAMUTANGA,--,JURÍDICA,RUA GERTULIO VARGAS,S/N,,,CENTRO,55930000,CAMUTANGA - IBGE - 260360,PE,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603606243169&VEstado=26&VCodMunicipio=260360,2603606243169,26,260360,5408446b520281d24582a853
SAMU BASICO DE CAMUTANGA,7381646,,FUNDO MUNICIPAL DE SAUDE DE CAMUTANGA,--,JURÍDICA,AVENIDA MOISES CORREIA,S/N,,,CENTRO,55930000,CAMUTANGA - IBGE - 260360,PE,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603607381646&VEstado=26&VCodMunicipio=260360,2603607381646,26,260360,5408446b520281d24582a854
PSF MINI POSTO,2636212,,FUNDO MUNICIPAL DE SAUDE DE CAMUTANGA,--,JURÍDICA,RUA JOAQUIM NABUCO,S/N,(81)36521162,,CENTRO,55930000,CAMUTANGA - IBGE - 260360,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603602636212&VEstado=26&VCodMunicipio=260360,2603602636212,26,260360,5408446b520281d24582a855
UNIDADE MISTA MINERVINA GUEDES TAVARES DE MELO,2715341,,FUNDO MUNICIPAL DE SAUDE DE CAMUTANGA,--,JURÍDICA,RUA JOAQUIM NABUCO,S/N,(81)36251162,,CENTRO,55930000,CAMUTANGA - IBGE - 260360,PE,UNIDADE MISTA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603602715341&VEstado=26&VCodMunicipio=260360,2603602715341,26,260360,5408446b520281d24582a856
CAPS I CAMARA MIRIM,6502458,,PREFEITURA MUNICIPAL DE CAMARAGIBE,--,JURÍDICA,RUA MARIA APARECIDA DEBARROS,80,81 21299566,,TIMBI,54768140,CAMARAGIBE - IBGE - 260345,PE,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS INFANTO/JUVENIL,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603456502458&VEstado=26&VCodMunicipio=260345,2603456502458,26,260345,5408446b520281d24582a857
LABORATORIO DE ANALISES CLINICAS,7077734,,FUNDO MUNICIPAL DE SAUDE DE CAMUTANGA,--,JURÍDICA,RUA JOAQUIM NABUSO,S/N,,,CENTRO,55930000,CAMUTANGA - IBGE - 260360,PE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603607077734&VEstado=26&VCodMunicipio=260360,2603607077734,26,260360,5408446d520281d24582a858
PSF ENGENHO PARAISO,2636190,,FUNDO MUNICIPAL DE SAUDE DE CAMUTANGA,--,JURÍDICA,SITIO ENGENHO PARAISO,S/N,(81)36521162,,ZONA RURAL,55930000,CAMUTANGA - IBGE - 260360,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603602636190&VEstado=26&VCodMunicipio=260360,2603602636190,26,260360,5408446d520281d24582a859
UNIDADE DE SAUDE DA FAMILIA PALMIRA MEDEIROS,3508609,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,SITIO GARROTE,S/N,87 3781-1144,,ZONA RURAL,55420000,CANHOTINHO - IBGE - 260370,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603703508609&VEstado=26&VCodMunicipio=260370,2603703508609,26,260370,5408446f520281d24582a85a
CENTRAL DE REGULACAO DE CAMUTANGA,6421938,,FUNDO MUNICIPAL DE SAUDE DE CAMUTANGA,--,JURÍDICA,RUA JOAQUIM NABUCO,S/N,,,CENTRO,55930000,CAMUTANGA - IBGE - 260360,PE,CENTRAL DE REGULACAO DE SERVICOS DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603606421938&VEstado=26&VCodMunicipio=260360,2603606421938,26,260360,5408446f520281d24582a85b
ACADEMIA DA CIDADE DE CAMUTANGA,6889468,,FUNDO MUNICIPAL DE SAUDE DE CAMUTANGA,--,JURÍDICA,AVENIDA MOISES CORREIA,S/N,(81) 86311160,,CENTRO,55930000,CAMUTANGA - IBGE - 260360,PE,POLO ACADEMIA DA SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603606889468&VEstado=26&VCodMunicipio=260360,2603606889468,26,260360,5408446f520281d24582a85c
POLICLINICA LUZINETE DA SILVA SALES,5855411,,FUNDO MUNICIPAL DE SAUDE DE CAMUTANGA,--,JURÍDICA,RUA JOAQUIM NABUCO,S/N,,,CENTRO,55930000,CAMUTANGA - IBGE - 260360,PE,POLICLINICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603605855411&VEstado=26&VCodMunicipio=260360,2603605855411,26,260360,5408446f520281d24582a85d
PSF ALTO SANTA TEREZNHA,2636204,,FUNDO MUNICIPAL DE SAUDE DE CAMUTANGA,--,JURÍDICA,RUA VERHELENA DE SOUZA CAVALCANTE,S/N,(081) 36521162,,CENTRO,55930000,CAMUTANGA - IBGE - 260360,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603602636204&VEstado=26&VCodMunicipio=260360,2603602636204,26,260360,5408446f520281d24582a85e
UNIDADE DE SAUDE DA FAMILIA MARIA NATERCIA DOS SANTOS NEVES,2430983,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,RUA 15 DE NOVEMBRO,S/N,(81) 3781-1144,,ALTO DO CRUZEIRO,55420000,CANHOTINHO - IBGE - 260370,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603702430983&VEstado=26&VCodMunicipio=260370,2603702430983,26,260370,54084470520281d24582a85f
UNIDADE DE SAUDE DA FAMILIA MARIA GONZAGA,7178689,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,POVODO DE OLHO DAGUA,S/N,,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603707178689&VEstado=26&VCodMunicipio=260370,2603707178689,26,260370,54084470520281d24582a860
UNIDADE DE SAUDE DA FAMILIA MANOEL FELIPE VIEIRA DA SILVA,5914485,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,POVOADO DO GARROTE,161,,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603705914485&VEstado=26&VCodMunicipio=260370,2603705914485,26,260370,54084470520281d24582a861
UNIDADE DE SAUDE DA FAMILIA GILZA DE ARAUJO,5073103,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,RUA EUGENIO TAVARES DE MIRANDA,478,87 3781-1144,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603705073103&VEstado=26&VCodMunicipio=260370,2603705073103,26,260370,54084473520281d24582a862
UNIDADE DE SAUDE DA FAMILIA DO CENTRO SOCIAL URBANO,3508560,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,RUA JOSE FERREIRA LEITE,S/N,87 3781-1144,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603703508560&VEstado=26&VCodMunicipio=260370,2603703508560,26,260370,54084473520281d24582a863
UNIDADE DE SAUDE DA FAMILIA DE PAQUEVIRA,2430967,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,RUA CARLOS DE EUGENIO MUNIZ,44,(81) 3781-1156,,PAQUEVIRA,55420000,CANHOTINHO - IBGE - 260370,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603702430967&VEstado=26&VCodMunicipio=260370,2603702430967,26,260370,54084473520281d24582a864
UNIDADE DE SAUDE DA FAMILIA DE OLHO D AGUA,2430975,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,RUA DA AREIA,S/N,(81)37811156,,OLHO D AGUA,55420000,CANHOTINHO - IBGE - 260370,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603702430975&VEstado=26&VCodMunicipio=260370,2603702430975,26,260370,54084473520281d24582a865
UNIDADE DE SAUDE DA FAMILIA DO BAIRRO SAO SEBASTIAO,3508587,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,RUA PAULO FERNANDES DE SIQUEIRA,S/N,87 3781-1144,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603703508587&VEstado=26&VCodMunicipio=260370,2603703508587,26,260370,54084474520281d24582a866
UNIDADE DE SAUDE DA FAMILIA DE TUPI,2430959,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,RUA DO COMERCIO,S/N,(81) 3781-1156,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603702430959&VEstado=26&VCodMunicipio=260370,2603702430959,26,260370,54084474520281d24582a867
SECRETARIA MUNICIPAL DE SAUDE DE CANHOTINHO,6542611,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,PRACA CLOVES VIDAL,S/N,87 3781-1144,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603706542611&VEstado=26&VCodMunicipio=260370,2603706542611,26,260370,54084476520281d24582a868
NUCLEO DE APOIO A SAUDE DE FAMILIA NASF,6023169,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,RUA PAULO FERNANDES DE SIQUEIRA,S/N,87 3781-1144,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,CENTRO DE APOIO A SAUDE DA FAMILIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603706023169&VEstado=26&VCodMunicipio=260370,2603706023169,26,260370,54084476520281d24582a869
LABORATORIO BIOANALISES,7033966,13897347000120,MARIA DANUBIA ANDRADE DO NASCIMENTO ME,--,JURÍDICA,RUA JOSE CORDEIRO DE MIRANDA,313,87 9637-0031,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603707033966&VEstado=26&VCodMunicipio=260370,2603707033966,26,260370,54084476520281d24582a86a
SERVICO DE ATENDIMENTO MOVEL DE URGENCIA SAMU,7257473,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,RUA JOSE FERREIRA LEITE,S/N,,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603707257473&VEstado=26&VCodMunicipio=260370,2603707257473,26,260370,54084476520281d24582a86b
LAB DE ANALISES CLINICAS ESPECIALIZADA DE CANHOTINHO,7202849,08805582000195,AROLDO NASCIMENTO RAMOS ME,--,JURÍDICA,RUA VIEIRA RABELO,732,,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603707202849&VEstado=26&VCodMunicipio=260370,2603707202849,26,260370,54084478520281d24582a86c
CEO PADRE OTONIEL SIQUEIRA PASSOS,7330057,,FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,--,JURÍDICA,RUA D AFONSO PENA,S/N,,,CENTRO,55420000,CANHOTINHO - IBGE - 260370,PE,CLINICA/CENTRO DE ESPECIALIDADE,CEO-I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2603707330057&VEstado=26&VCodMunicipio=260370,2603707330057,26,260370,54084479520281d24582a86d
