Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
CLIMEIO,2650584,04079207000154,CLINICA MEDICINA INTERNA E OFTALMOLOGIA LTDA,--,JURÍDICA,RUA GETULIO VARGAS,395,(83)3414944,,CENTRO,58400052,CAMPINA GRANDE - IBGE - 250400,PB,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1043336,SMS,06/04/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002650584&VEstado=25&VCodMunicipio=250400,2504002650584,25,250400,5407e8116f676a8d2b64f3e1
CLINICA DE ALERGIA E PEDIATRIA,3218864,00989520000179,FABRICIO DE SERRANO E PIRES,--,JURÍDICA,TIRADENTES,21,(83)3221295,SL 102 EDF METROPOL,CENTRO,58400283,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1041145,SMS,16/06/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003218864&VEstado=25&VCodMunicipio=250400,2504003218864,25,250400,5407e8116f676a8d2b64f3e2
CLIMAMA,6341527,,FATIMA CRISTINA SANTOS,--,FÍSICA,DUQUE DE CAXIAS,523,3341-3952,SALA 402,PRATA,58400506,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,528/2014,SMS,30/07/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504006341527&VEstado=25&VCodMunicipio=250400,2504006341527,25,250400,5407e8126f676a8d2b64f3e3
CLIFIR,3554740,01864283000182,CLIFIR CLINICA DE FISIOTERAPIA E REABILITACAO LTDA,--,JURÍDICA,RUA TEIXEIRA DE FREITAS,174,( ),,SAO JOSE,58400438,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5100173,SMS,10/08/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003554740&VEstado=25&VCodMunicipio=250400,2504003554740,25,250400,5407e8126f676a8d2b64f3e4
CLARA CELI NOBREGA AIRES CAMPELO,6104665,03761818000115,CLARA CELI NOBREGA AIRES CAMPELO,--,JURÍDICA,AV FLORIANO PEIXOTO,1449,,SALA 02,CENTRO,58400165,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1043153,SMS,04/10/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504006104665&VEstado=25&VCodMunicipio=250400,2504006104665,25,250400,5407e8126f676a8d2b64f3e5
CLIMEGGI,6267076,03612600000107,CLINICA EM MEDICINA GASTRO E GINECOLOGICA LTDA,--,JURÍDICA,DUQUE DE CAXIAS,523,33223500,1 ANDAR SALA 104,PRATA,58400506,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2050299,SMS,04/03/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504006267076&VEstado=25&VCodMunicipio=250400,2504006267076,25,250400,5407e8126f676a8d2b64f3e6
CLIMED,3145255,24287716000180,CLIMEDICA CLINICA MEDICA SS LTDA,--,JURÍDICA,RUA DEP ALVARO GOUDENCIO,235,(83)3414224,,CENTRO,58100700,CAMPINA GRANDE - IBGE - 250400,PB,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1040833,SMS,28/05/1998,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003145255&VEstado=25&VCodMunicipio=250400,2504003145255,25,250400,5407e8126f676a8d2b64f3e7
CLAC,2363135,09322801000148,CENTRO LABORATORIAL DE A C LTDA,--,JURÍDICA,AV FLORIANO PEIXOTO,740,(83)3223790,,CENTRO,58400180,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1043529,SMS,08/05/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002363135&VEstado=25&VCodMunicipio=250400,2504002363135,25,250400,5407e8146f676a8d2b64f3e8
CITOLAB LABORATORIO DE CITOLOGIA E ANALISES CLINICAS LTDA,2612631,03625262000130,CITOLAB LABORATORIO DE CITOLOGIA E ANALISES CLINICAS LTDA,--,JURÍDICA,RUA 13 DE MAIO,31,(83)33222757,TERREO SALA 04,CENTRO,58400290,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1043053,SMS,21/01/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002612631&VEstado=25&VCodMunicipio=250400,2504002612631,25,250400,5407e8156f676a8d2b64f3e9
CICATRIZA,7246471,14077926000190,CONSULTORIO DE ENFERMAGEM ESPECIALIZADO EM CURATIVOS LTDA,--,JURÍDICA,RUA DELMIRO GOUVEIA,349,83 3065-1777,SALA 03,CENTENARIO,58428016,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5010204,SMS,02/04/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504007246471&VEstado=25&VCodMunicipio=250400,2504007246471,25,250400,5407e8166f676a8d2b64f3ea
CITOANALISE,2612658,41213224000169,ANGELA MARIA BRAGA OLIVEIRA,--,JURÍDICA,RUA DUQUE DE CAXIAS,523,(83)3226545,SALA 02,PRATA,58400506,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2050451,SMS,17/10/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002612658&VEstado=25&VCodMunicipio=250400,2504002612658,25,250400,5407e8166f676a8d2b64f3eb
CEREST CAMPINA GRANDE,3529622,,CENTRO DE REFERENCIA REGIONAL EM SAUDE DO TRABALHADOR,--,JURÍDICA,RUA MAESTRO ALCIDES LEAO,595,(83)3335 7254,,SANTA CRUZ,58432835,CAMPINA GRANDE - IBGE - 250400,PB,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO DE REFERÊNCIA EM SAÚDE DO TRABALHADOR CEREST,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,5120054,SMS,28/08/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003529622&VEstado=25&VCodMunicipio=250400,2504003529622,25,250400,5407e8166f676a8d2b64f3ec
CINTHIA CRISTINA SANTOS ARAUJO,6809758,,CINTHIA CRISTINA SANTOS ARAUJO,--,FÍSICA,DUQUE DE CAXIAS,523,,,PRATA,58400506,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2050681,SMS,12/07/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504006809758&VEstado=25&VCodMunicipio=250400,2504006809758,25,250400,5407e8176f676a8d2b64f3ed
CIREO,5695759,05658259000148,CIREO CENTRO INTEGRADO DE REAB E ESTETICA ODONTOLOGICA,--,JURÍDICA,RUA TIRADENTES,161,(83) 3322-2139,,CENTRO,58101090,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1044624,SMS,18/12/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504005695759&VEstado=25&VCodMunicipio=250400,2504005695759,25,250400,5407e8176f676a8d2b64f3ee
CERPOS,3549496,01214026000103,CENTRO DE RPG E FISIOTERAPIA GERAL,--,JURÍDICA,RUA MARECHAL DEODORO,388,(83)33411976,,PRATA,58108520,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2050128,SMS,11/02/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003549496&VEstado=25&VCodMunicipio=250400,2504003549496,25,250400,5407e8176f676a8d2b64f3ef
CEPAC MATRIZ,3138690,09322207000157,CEPAC CENTRO DE PATOLOGIA E ANALISE CLINICAS LTDA,--,JURÍDICA,RUA DUQUE DE CAXIAS,603,(83)3343-1747,ED SAO PAULO SL 113,PRATA,58400002,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2050027,SMS,01/08/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003138690&VEstado=25&VCodMunicipio=250400,2504003138690,25,250400,5407e8176f676a8d2b64f3f0
CEPAC,2612712,09322207000238,CENTRO DE PATOLOGIA E ANALISES CLINICAS LTDA,--,JURÍDICA,PEDRO I,605,(83)3431747,,SAO JOSE,58400414,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2050027,SMS,29/07/1996,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002612712&VEstado=25&VCodMunicipio=250400,2504002612712,25,250400,5407e8186f676a8d2b64f3f1
CEOP,6351891,04943654000100,CEOP CENTRO DE OFTALMOLOGIA DA PARAIBA LTDA,--,JURÍDICA,AFONSO CAMPOS,48,,SHOPPING C CENTER,CENTRO,58400235,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,DUPLA,EMPRESA PRIVADA,INDIVIDUAL,1044773,SMS,16/09/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504006351891&VEstado=25&VCodMunicipio=250400,2504006351891,25,250400,5407e8196f676a8d2b64f3f2
CEPRO,6221475,04045871000182,CENTRO DE PREVENCAO E REABILITACAO ORAL LIMITADA CEPRO,--,JURÍDICA,PEDRO II,98,,,CENTRO,58400062,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1044590,SMS,07/04/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504006221475&VEstado=25&VCodMunicipio=250400,2504006221475,25,250400,5407e8196f676a8d2b64f3f3
CENUTRI CONSULTORIO ALINE LUCAS MAIA,7180381,,ALINE LUCAS MAIA,--,FÍSICA,RUA DOM PEDRO II SALA 208,112,83 87737517,ED JOSE F FILHO,CENTRO,58400062,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1045079,SMS,21/01/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504007180381&VEstado=25&VCodMunicipio=250400,2504007180381,25,250400,5407e81b6f676a8d2b64f3f4
CENTRO SOCIAL DO TAMBOR,2362600,,PREFEITURA MUNICIPAL DE CAMPINA GRANDE,--,JURÍDICA,RUA MANOEL ALVES DE OLIVEIRA,S/N,(83)3314439,,CATOLE,58410000,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002362600&VEstado=25&VCodMunicipio=250400,2504002362600,25,250400,5407e81b6f676a8d2b64f3f5
CENTRO MEDICO ODONTOLOGICO DR ROBERTO RIBEIRO,5499925,05146363000153,CENTRO MEDICO ODONTOLOGICO DR ROBERTO RIBEIRO LTDA,--,JURÍDICA,RUA CORONEL JOSE ANDRE,96,3321-6926,,CENTRO,58101220,CAMPINA GRANDE - IBGE - 250400,PB,POLICLINICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1043962,SMS,28/08/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504005499925&VEstado=25&VCodMunicipio=250400,2504005499925,25,250400,5407e81b6f676a8d2b64f3f6
CENTROFISIO CENTRO DE FISIOTERAPIA EIRELI ME,3144119,70098280000106,CENTROFISIO,--,JURÍDICA,RUA ARRUDA CAMARA,229,(83)3222095,,SANTO ANTONIO,58406020,CAMPINA GRANDE - IBGE - 250400,PB,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1043004,SMS,17/01/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003144119&VEstado=25&VCodMunicipio=250400,2504003144119,25,250400,5407e81c6f676a8d2b64f3f7
CENTRO PSYCHE SERVICOS DE SAUDE LTDA,3845885,03149779000108,CENTRO PSYCHE SERVICOS DE SAUDE LTDA,--,JURÍDICA,JOSE DE ALENCAR,807,,,PRATA,58400500,CAMPINA GRANDE - IBGE - 250400,PB,POLICLINICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2050265,SMS,10/11/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003845885&VEstado=25&VCodMunicipio=250400,2504003845885,25,250400,5407e81c6f676a8d2b64f3f8
CENTRO RAD RICARDO WANDERLEY SC LTDA,2362872,09356163000186,CENTRO RAD RICARDO WANDERLEY SC LTDA,--,JURÍDICA,RUA DUQUE DE CAXIAS,512,(83)33103055,,PRATA,58400506,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,839,SES,08/07/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002362872&VEstado=25&VCodMunicipio=250400,2504002362872,25,250400,5407e81d6f676a8d2b64f3f9
CENTRO MEDICO DR GILVAN BARBOSA,6250653,01628561000100,CENTRO MEDICO DR GILVAN BARBOSA,--,JURÍDICA,AV RIO BRANCO,485,,,CENTRO,58400058,CAMPINA GRANDE - IBGE - 250400,PB,POLICLINICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1044695,SMS,07/10/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504006250653&VEstado=25&VCodMunicipio=250400,2504006250653,25,250400,5407e81d6f676a8d2b64f3fa
CENTRO INTEGRADO DE CIRURGIA PLASTICA,3536718,03701954000110,FRANCIMAR DE SOUSA BURITI,--,JURÍDICA,RODRIGUES ALVES,482,(83)3415545,,PRATA,58400550,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2050489,SMS,24/11/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003536718&VEstado=25&VCodMunicipio=250400,2504003536718,25,250400,5407e81f6f676a8d2b64f3fb
CENTRO DE TESTAGEM E ACONSELHAMENTO CTA,2677733,,PREFEITURA MUNICIPAL DE CAMPINA GRANDE,--,JURÍDICA,RUA BASILIO ARAUJO,717,(83)3371327,,CATOLE,58410200,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002677733&VEstado=25&VCodMunicipio=250400,2504002677733,25,250400,5407e81f6f676a8d2b64f3fc
CENTRO MEDICO DR JOAO LEITE LTDA,7491395,09261587000167,CENTRO MEDICO DR JOAO LEITE LTDA,--,JURÍDICA,AVENIDA MARECHAL FLORIANO PEIXOTO,336,33223252 / 87271539,,CENTRO,58400180,CAMPINA GRANDE - IBGE - 250400,PB,POLICLINICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,104.0884,SMS,05/06/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504007491395&VEstado=25&VCodMunicipio=250400,2504007491395,25,250400,5407e81f6f676a8d2b64f3fd
CENTRO DE SAUDE DA PALMEIRA,2362236,,PREFEITURA MUNICIPAL DE CAMPINA GRANDE,--,JURÍDICA,RUA ANA AZEVEDO,508,(83)33106342,,PALMEIRA,58401093,CAMPINA GRANDE - IBGE - 250400,PB,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002362236&VEstado=25&VCodMunicipio=250400,2504002362236,25,250400,5407e8216f676a8d2b64f3fe
CENTRO DE SAUDE SAO JOSE DA MATA,2362376,,PREFEITURA MUNICIPAL DE CAMPINA GRANDE,--,JURÍDICA,RUA FRANCISCO NOGUEIRA SOUZA,117127,(83)33141042,DISTRITO,SAO JOSE DA MATA,58441970,CAMPINA GRANDE - IBGE - 250400,PB,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002362376&VEstado=25&VCodMunicipio=250400,2504002362376,25,250400,5407e8216f676a8d2b64f3ff
CENTRO DE SAUDE DA LIBERDADE,2362244,,PREFEITURA MUNICIPAL DE CAMPINA GRANDE,--,JURÍDICA,RUA MANOEL L GOMES,S/N,(83)33106354,,LIBERDADE,58414230,CAMPINA GRANDE - IBGE - 250400,PB,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002362244&VEstado=25&VCodMunicipio=250400,2504002362244,25,250400,5407e8216f676a8d2b64f400
CENTRO DE SAUDE DO CATOLE,2362228,,PREFEITURA MUNICIPAL DE CAMPINA GRANDE,--,JURÍDICA,RUA EUTENCIA VITAL RIBEIRO,S/N,(83)33107068,,CATOLE,58410205,CAMPINA GRANDE - IBGE - 250400,PB,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002362228&VEstado=25&VCodMunicipio=250400,2504002362228,25,250400,5407e8226f676a8d2b64f401
CENTRO DE SAUDE DR FRANCISCO PINTO,2362252,,PREFEITURA MUNICIPAL DE CAMPINA GRANDE,--,JURÍDICA,RUA VENACIO NEIVA,S/N,(83)3310-6384,,CENTRO,58400090,CAMPINA GRANDE - IBGE - 250400,PB,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002362252&VEstado=25&VCodMunicipio=250400,2504002362252,25,250400,5407e8226f676a8d2b64f402
CENTRO DE SAUDE ALVARO GAUDENCIO,2362201,,PREFEITURA MUNICIPAL DE CAMPINA GRANDE,--,JURÍDICA,RUA PINTA MARINHA SANTIAGO,S/N,(83)33107194,,ALVARO GAUDENCIO,58432809,CAMPINA GRANDE - IBGE - 250400,PB,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002362201&VEstado=25&VCodMunicipio=250400,2504002362201,25,250400,5407e8226f676a8d2b64f403
CENTRO DE FONOAUDIOLOGIA E PSICOLOGIA,5843677,09250922000121,CENTRO DE FONOAUDIOLOGIA E PSICOLOGIA LTDA,--,JURÍDICA,RUA LUIZ DE MELO,136,(83) 3321-3961,,PRATA,58400545,CAMPINA GRANDE - IBGE - 250400,PB,POLICLINICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2050579,SMS,15/05/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504005843677&VEstado=25&VCodMunicipio=250400,2504005843677,25,250400,5407e8236f676a8d2b64f404
CENTRO DE DOENCAS RENAIS E CARDIOLOGICAS LTDA,5728266,02157563000113,CENTRO DE DOENCAS RENAIS E CARDIOLOGICAS LTDA,--,JURÍDICA,RUA DUQUE DE CAXIAS,603,(83) 3341-4609,SALA 306,PRATA,58400506,CAMPINA GRANDE - IBGE - 250400,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0358396,SMS,10/10/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504005728266&VEstado=25&VCodMunicipio=250400,2504005728266,25,250400,5407e8236f676a8d2b64f405
CENTRO DE SAUDE DA BELA VISTA,2362198,,PREFEITURA MUNICIPAL DE CAMPIAN GRANDE,--,JURÍDICA,R PEDRO II,S/N,(83)33106347,,BELA VISTA,58428850,CAMPINA GRANDE - IBGE - 250400,PB,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,2010026,SMS,06/11/1998,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504002362198&VEstado=25&VCodMunicipio=250400,2504002362198,25,250400,5407e8256f676a8d2b64f406
CENTRO DE DIAGNOSTICO,3081117,41210568000386,CENTRO DIAGNOSTICO DE ANALISES CLINICA LTDA POSTO III,--,JURÍDICA,JOSE DE ALENCAR,477,(83)3212103,SUB SOLO LOGA 04,PRATA,58401000,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2050363,SMS,25/07/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003081117&VEstado=25&VCodMunicipio=250400,2504003081117,25,250400,5407e8266f676a8d2b64f407
CENTRO DE ANTENCAO PSICOSSOCIAL CAPS III REVIVIER,3873706,,PREFEITURA MUNICIPAL DE CAMPINA GRANDE,--,JURÍDICA,RUA PAULO AFONSO,58,(83)33427192,,CENTENARIO,58428138,CAMPINA GRANDE - IBGE - 250400,PB,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS ALCOOL E DROGA,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003873706&VEstado=25&VCodMunicipio=250400,2504003873706,25,250400,5407e8276f676a8d2b64f408
CENTRO DE DIAGNOSTICO,3081141,41210568000203,CENTRO DIAGNOSTICO DE ANALISES CLINICA LTDA POSTO II,--,JURÍDICA,AV FLORIANO PEIXOTO,790,(83)3215559,,CENTRO,58401000,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1043612,SMS,25/07/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003081141&VEstado=25&VCodMunicipio=250400,2504003081141,25,250400,5407e8286f676a8d2b64f409
CENTRO DE DIAGNOSTICO,3081176,41210568000114,CENTRO DIAGNOSTICO DE ANALISES CLINICA LTDA,--,JURÍDICA,RUA DESEMBARCADOR TRINDADE,612,(83)3414324,,CENTRO,58401000,CAMPINA GRANDE - IBGE - 250400,PB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1043611,SMS,25/07/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003081176&VEstado=25&VCodMunicipio=250400,2504003081176,25,250400,5407e8286f676a8d2b64f40a
CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E DROGAS PSICOATIVAS,3331253,,PREFEITURA MUNICIPAL DE CAMPINA GRANDE,--,JURÍDICA,RUA ARNALDO DE ALBUQUERQUE,80,(83)3341-0017,,LAURITZEN,58401390,CAMPINA GRANDE - IBGE - 250400,PB,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS ALCOOL E DROGA,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,1044448,SMS,10/11/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003331253&VEstado=25&VCodMunicipio=250400,2504003331253,25,250400,5407e8296f676a8d2b64f40b
CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL CAPSI,3870839,,PREFEITURA MUNICIPAL DE CAMPINA GRANDE,--,JURÍDICA,RUA MARECHAL DEODORO DA FONSECA,631,(83)33210633,,PRATA,58400492,CAMPINA GRANDE - IBGE - 250400,PB,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS INFANTO/JUVENIL,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,1044485,SMS,29/03/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2504003870839&VEstado=25&VCodMunicipio=250400,2504003870839,25,250400,5407e8296f676a8d2b64f40c
