Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
UNIDADE BASICA DE SAUDE NICOLAS EUTHEMES LEKAKIS NETO,2013827,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,RUA EDUAROD RIBEIRO,S/N,(92)35213889,,JAUARY,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,269,SMS,02/02/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301902013827&VEstado=13&VCodMunicipio=130190,1301902013827,13,130190,53ff82f9435155a2629fae46
UNIDADE BASICA DE SAUDE MARIA DA PAZ ROCHA LITAIFF,5109361,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,RUA RUI BARBOSA,S/N,(92) 3521 6374,,CENTRO,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,031,SMS,08/05/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301905109361&VEstado=13&VCodMunicipio=130190,1301905109361,13,130190,53ff82f9435155a2629fae47
UNIDADE BASICA DE SAUDE MANOEL ELOI RONDON,6790771,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,ESTRADA DA RONDON,S/N,,,ZONA RURAL,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301906790771&VEstado=13&VCodMunicipio=130190,1301906790771,13,130190,53ff82fa435155a2629fae48
UNIDADE BASICA DE SAUDE MANOEL MENDES DA SILVA,2017334,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,RUA AFONSO DE CARVALHO,S/N,(92)5213055,,COLONIA,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,268,SMS,02/02/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301902017334&VEstado=13&VCodMunicipio=130190,1301902017334,13,130190,53ff82fa435155a2629fae49
UNIDADE BASICA DE SAUDE JOSE ALEXANDRE IPORA,6790801,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,ESTRADA AM 010,S/N,,,ZONA RURAL,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301906790801&VEstado=13&VCodMunicipio=130190,1301906790801,13,130190,53ff82fa435155a2629fae4a
UNIDADE BASICA DE SAUDE III DE ITACOATIARA,2708825,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,AV EDUARDO RIBEIRO,2280,(92)35216503,,CENTRO,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,274,SMS,02/02/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301902708825&VEstado=13&VCodMunicipio=130190,1301902708825,13,130190,53ff82fc435155a2629fae4b
UNIDADE BASICA DE SAUDE IZOLINA CARDOSO DOS SANTOS,7282788,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,COMUNIDADE SANTA ROSA,S/N,,,RIO ARARI,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301907282788&VEstado=13&VCodMunicipio=130190,1301907282788,13,130190,53ff82fc435155a2629fae4c
UNIDADE BASICA DE SAUDE FRANCISCO FERREIRA DE ATHAYDE,2017369,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,VILA DE LINDOIA,S/N,(92)5213055,,VILA LINDOIA,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,271,SMS,02/02/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301902017369&VEstado=13&VCodMunicipio=130190,1301902017369,13,130190,53ff82fd435155a2629fae4d
UNIDADE BASICA DE SAUDE EUDOCIA DE OLIVEIRA DA SILVA,2017342,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,VILA DE NOVO REMANSO,S/N,(92)5213055,,NOVO REMANSO,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,272,SMS,02/02/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301902017342&VEstado=13&VCodMunicipio=130190,1301902017342,13,130190,53ff830061760ab562de8b6b
SECRETARIA MUNICIPAL DE SAUDE DE ITACOATIARA,6507581,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,AVENIDA CONSELHEIRO RUI BARBASA,177,(92) 3521-1970,,CENTRO,69100000,ITACOATIARA - IBGE - 130190,AM,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301906507581&VEstado=13&VCodMunicipio=130190,1301906507581,13,130190,53ff830061760ab562de8b6c
POLO MAQUIRA,6867405,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,ESTRADA AM 010,S/N,,,ZONA RURAL,69100000,ITACOATIARA - IBGE - 130190,AM,UNIDADE DE ATENCAO A SAUDE INDIGENA,POLO-BASE TIPO I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301906867405&VEstado=13&VCodMunicipio=130190,1301906867405,13,130190,53ff830161760ab562de8b6d
UNIDADE BASICA DE SAUDE EXPEDITA HOLANDA DA SILVA,6004660,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,ESTRADA VILA DE ENGENHO,S/N,,,ZONA RURAL,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,29,SMS,02/06/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301906004660&VEstado=13&VCodMunicipio=130190,1301906004660,13,130190,53ff830161760ab562de8b6e
UNIDADE BASICA DE SAUDE BERNARDINO DESSIMONI,5606667,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,RUA MARIO ANDREAZZA,S/N,,,SAO FRNACISCO,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,230,SMS,26/12/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301905606667&VEstado=13&VCodMunicipio=130190,1301905606667,13,130190,53ff830161760ab562de8b6f
POLICLINICA VIDA,5397081,08298073000113,SAUL EDRIS LOPEZ RUIZ,--,JURÍDICA,AV 07 DE SETEMBRO,1565,(92) 35214040,,IRACY,69100000,ITACOATIARA - IBGE - 130190,AM,POLICLINICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,122,SMS,02/12/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301905397081&VEstado=13&VCodMunicipio=130190,1301905397081,13,130190,53ff830161760ab562de8b70
UNIDADE BASICA DE SAUDE DR WALDIONOR DE ABREU,5109272,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,COMUNIDADE SAO JOAO BATISTA,S/N,(92) 9193 0465,ESTRADA DA SUDAM,ZONA RURAL,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,030,SMS,08/05/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301905109272&VEstado=13&VCodMunicipio=130190,1301905109272,13,130190,53ff830161760ab562de8b71
LABORATORIO DE ANALISES SOUZA FILHO LASF,6435122,03213644000156,LUIZ ALVES DE SOUZA FILHO,--,JURÍDICA,AVENIDA SETE DE SETEMBRO,1423,(92) 3521-2243,,IRACY,69100000,ITACOATIARA - IBGE - 130190,AM,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,088,SMS,16/04/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301906435122&VEstado=13&VCodMunicipio=130190,1301906435122,13,130190,53ff830261760ab562de8b72
LAB DE ANALISES CLINICAS DR ALBERT SABIN,7365179,22767107000100,RUBERVAL BENTES DE MELO ME,--,JURÍDICA,R CORONEL QUEIROZ,752,,,CENTRO,69100000,ITACOATIARA - IBGE - 130190,AM,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,96/2013,SMS,17/10/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301907365179&VEstado=13&VCodMunicipio=130190,1301907365179,13,130190,53ff830261760ab562de8b73
ITALAB,5933935,10142300000169,LABORATORIO DE ANALISES CLINICAS ITACOATIARA LTDA,--,JURÍDICA,RUA DR LUZARDO F DE MELO,3060,9235215001,,JAUARY,69100000,ITACOATIARA - IBGE - 130190,AM,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,134,SMS,04/08/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301905933935&VEstado=13&VCodMunicipio=130190,1301905933935,13,130190,53ff830261760ab562de8b74
LABORATORIO CENTRAL DE ITACOATIARA LACEN,7427603,,FUNDO MUNICIPAL DE SAUDE DE ITACOATIARA,--,JURÍDICA,EDUARDO RIBEIRO,S/N,,,CENTRO,69100000,ITACOATIARA - IBGE - 130190,AM,LABORATORIO DE SAUDE PUBLICA,LABORATORIO MUNICIPAL,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,274,SMS,02/02/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301907427603&VEstado=13&VCodMunicipio=130190,1301907427603,13,130190,53ff830261760ab562de8b75
HOSPITAL GERAL JOSE MENDES,2016923,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,RUA ACACIO LEITE,2593,(92)35214373,,IRACY,69100000,ITACOATIARA - IBGE - 130190,AM,HOSPITAL GERAL,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301902016923&VEstado=13&VCodMunicipio=130190,1301902016923,13,130190,53ff830261760ab562de8b76
DR JOSE GERALDO,5434637,,CONSULTORIO ODONTOLOGICO,--,FÍSICA,RUA 06 CONJUNTO NOVO HORIZONTE,198,9235211388,,IRACY,69100000,ITACOATIARA - IBGE - 130190,AM,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,100,SMS,11/07/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301905434637&VEstado=13&VCodMunicipio=130190,1301905434637,13,130190,53ff830361760ab562de8b77
FISIOCLIN,5710340,09405980000187,EDINARDA ALVES GOMES,--,JURÍDICA,RUA EDUARDO RIBEIRO,2916,,,JAUARY,69100000,ITACOATIARA - IBGE - 130190,AM,POLICLINICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0662008,SMS,19/03/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301905710340&VEstado=13&VCodMunicipio=130190,1301905710340,13,130190,53ff830361760ab562de8b78
CONSULTORIO ODONTOLOGICO FRANCISCO ROOSIVELT,6756867,,FRANCISCO ROOSIVELT ASSIS DE ARAUJO,--,FÍSICA,RUA ACAIO LEITE,2240,92153429,,PEDREIRAS,69100000,ITACOATIARA - IBGE - 130190,AM,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,23/2011,SMS,01/04/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301906756867&VEstado=13&VCodMunicipio=130190,1301906756867,13,130190,53ff830361760ab562de8b79
CLINISON,7330987,04642974000120,ALBERTO DA SILVA MAIA,--,JURÍDICA,AVENIDA PARQUE,350,(92) 35212736,,CENTRO,69100063,ITACOATIARA - IBGE - 130190,AM,POLICLINICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,43,SMS,21/05/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301907330987&VEstado=13&VCodMunicipio=130190,1301907330987,13,130190,53ff830361760ab562de8b7a
CLIMEO CLINICA DE MEDICINA ESPECIALIZADA E OCUPACIONAL,7316038,07424827000171,B J BARBOSA JUNIOR ME,--,JURÍDICA,RUA NOSSA SENHRA DO ROSARIO,2853,,,SANTA LUZIA,69100000,ITACOATIARA - IBGE - 130190,AM,POLICLINICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,081,SMS,22/08/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301907316038&VEstado=13&VCodMunicipio=130190,1301907316038,13,130190,53ff830461760ab562de8b7b
CLIMEDI,3523462,63632319000150,CLINICA MEDICA ITACOATIARA LTDA,--,JURÍDICA,RUA LUZARDO FERREIRA DE MELO,3092,(92)3521088,,JAUARY,69100000,ITACOATIARA - IBGE - 130190,AM,POLICLINICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,71,SMS,20/05/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301903523462&VEstado=13&VCodMunicipio=130190,1301903523462,13,130190,53ff830461760ab562de8b7c
CENTRO ESPECIALIZADO DE REABILITACAO DE ITACOATIARA CERI,7405995,,FUNDO MUNICIPAL DE SAUDE DE ITACOATIARA,--,JURÍDICA,RUA ALVARO FRANCA,1404,,,COLONIA,69100161,ITACOATIARA - IBGE - 130190,AM,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER-II),MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301907405995&VEstado=13&VCodMunicipio=130190,1301907405995,13,130190,53ff830461760ab562de8b7d
CENTRO DE ESPECIALIDADE ODONTOLOGICO DE ITACOATIARA CEO II,5754771,,PREFEITURA MUNICIPAL DE ITACOATIARA,--,JURÍDICA,RUA ISAAC PEREZ,2138,,,CENTRO,69100000,ITACOATIARA - IBGE - 130190,AM,CLINICA/CENTRO DE ESPECIALIDADE,CEO-II,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301905754771&VEstado=13&VCodMunicipio=130190,1301905754771,13,130190,53ff830461760ab562de8b7e
CENTRAL DE REGULACAO REGIONAL DE ITACOATIARA,6421709,,SECRETARIA DE ESTADO DA SAUDE,--,JURÍDICA,RUA CASSIO LEITE,2593,92 53214373,,IRACY,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRAL DE REGULACAO DE SERVICOS DE SAUDE,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301906421709&VEstado=13&VCodMunicipio=130190,1301906421709,13,130190,53ff830461760ab562de8b7f
VIGILANCIA SANITARIA DE ITAPIRANGA,6689841,,PREFEITURA MUNICIPAL DE ITAPIRANGA,--,JURÍDICA,RUA ANTONIO GRACIANO DE FARIAS,S/N,(92) 3575-1533,,CENTRO,69120000,ITAPIRANGA - IBGE - 130200,AM,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302006689841&VEstado=13&VCodMunicipio=130200,1302006689841,13,130200,53ff830761760ab562de8b80
CONSULTORIO OFTALMOLOGICO DR MATEUS LEVY,7015747,13232687000132,MATEUS LEVY ABRAO ME,--,JURÍDICA,AV SETE DE SETEMBRO,620,,,CENTRO,69100000,ITACOATIARA - IBGE - 130190,AM,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,200164,SMS,23/04/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301907015747&VEstado=13&VCodMunicipio=130190,1301907015747,13,130190,53ff830761760ab562de8b81
ODOTOCLIN,5792347,04650426000141,D F PEREIRA,--,JURÍDICA,RUA BORBA,2463,92 35211505,,IRACY,69100000,ITACOATIARA - IBGE - 130190,AM,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,520932.01,SMS,06/05/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301905792347&VEstado=13&VCodMunicipio=130190,1301905792347,13,130190,53ff830761760ab562de8b82
CAPS SAO LUCAS,7153511,,CENTRO DE ASSISTENCIA PISCOSSOCIAL SAO LUCAS,--,JURÍDICA,RUA NOSSA SENHORA DO ROSARIO,S/N,,,SAO JORGE,69100000,ITACOATIARA - IBGE - 130190,AM,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS II,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1301907153511&VEstado=13&VCodMunicipio=130190,1301907153511,13,130190,53ff830761760ab562de8b83
UNIDADE HOSPITALAR DE ITAPIRANGA,2708906,00697295001411,SES UNIDADE HOSPITALAR DE ITAPIRANGA,--,JURÍDICA,RUA BARBARA MIRANDA,S/N,(92)35752112,,JARDIM PRIMAVERA,69120000,ITAPIRANGA - IBGE - 130200,AM,HOSPITAL GERAL,,ESTADUAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302002708906&VEstado=13&VCodMunicipio=130200,1302002708906,13,130200,53ff830861760ab562de8b84
UNIDADE BASICA DE SAUDE JOSE SMITH,5476755,,PREFEITURA MUNICIPAL DE ITAPIRANGA,--,JURÍDICA,RUA CARLOS AMORIM,S/N,92 35751533,,SAO TOME,69120000,ITAPIRANGA - IBGE - 130200,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302005476755&VEstado=13&VCodMunicipio=130200,1302005476755,13,130200,53ff830861760ab562de8b85
UNIDADE BASICA DE SAUDE DONA NILZA LOPES,7444028,,PREFEITURA MUNICIPAL DE ITAPIRANGA,--,JURÍDICA,RUA MARECHAL DEODORO,S/N,92 35751533,,CIDADE BAIXA,69120000,ITAPIRANGA - IBGE - 130200,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302007444028&VEstado=13&VCodMunicipio=130200,1302007444028,13,130200,53ff830861760ab562de8b86
UNIDADE BASICA DE SAUDE JOAO NELIO,7497822,,PREFEITURA MUNICIPAL DE ITAPIRANGA,--,JURÍDICA,AV ADEMAR GRANA VIANA,S/N,,,NOVO HORIZONTE,69120000,ITAPIRANGA - IBGE - 130200,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302007497822&VEstado=13&VCodMunicipio=130200,1302007497822,13,130200,53ff830861760ab562de8b87
UNIDADE BASICA DE SAUDE EVANILDE SOUZA DA COSTA,5477018,,PREFEITURA MUNICIPAL DE ITAPIRANGA,--,JURÍDICA,ITAPIRANGA,S/N,92 35751533,,JARDIM PRIMAVERA,69120000,ITAPIRANGA - IBGE - 130200,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302005477018&VEstado=13&VCodMunicipio=130200,1302005477018,13,130200,53ff830861760ab562de8b88
SECRETARIA MUNICIPAL DE SAUDE DE ITAPIRANGA,6554628,,PREFEITURA MUNICIPAL DE ITAPIRANGA,--,JURÍDICA,RUA ANTONIO GRACIANO DE FARIAS,100,9235751533,,CENTRO,69120000,ITAPIRANGA - IBGE - 130200,AM,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302006554628&VEstado=13&VCodMunicipio=130200,1302006554628,13,130200,53ff830961760ab562de8b89
POSTO DE SAUDE DA FAMILIA DE ITAPIRANGA,2017881,,PREFEITURA MUNICIPALDE ITAPIRANGA,--,JURÍDICA,ANTONIO GRACIANO DE FARIAS,S/N,( ),,CENTRO,69120000,ITAPIRANGA - IBGE - 130200,AM,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302002017881&VEstado=13&VCodMunicipio=130200,1302002017881,13,130200,53ff830a61760ab562de8b8a
LABORATORIO DE PROTESE DENTARIA,7447981,,PREFEITURA MUNICIPAL DE ITAPIRANGA,--,JURÍDICA,RUA ANTONIO GRACIANO DE FARIAS,100,92 35751533,,CENTRO,69120000,ITAPIRANGA - IBGE - 130200,AM,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),LABORATORIO REGIONAL DE PROTESE DENTARIA (LRPD),MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302007447981&VEstado=13&VCodMunicipio=130200,1302007447981,13,130200,53ff830a61760ab562de8b8b
VIGILANCIA SANITARIA E EPIDEMIOLOGIA DE JUTAI,7167016,,PREFEITURA MUNICIPAL DE JUTAI,--,JURÍDICA,RAUA CICERO TUCHAUA,S/N,,,CENTRO,69660000,JUTAI - IBGE - 130230,AM,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302307167016&VEstado=13&VCodMunicipio=130230,1302307167016,13,130230,53ff830a61760ab562de8b8c
UNIDADE HOSPITALAR DE JUTAI,2011875,00697295005832,UNIDADE HOSPITALAR DE JUTAI,--,JURÍDICA,RUA JOSE CLEMENTE,S/N,,,CENTRO,69660000,JUTAI - IBGE - 130230,AM,HOSPITAL GERAL,,ESTADUAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302302011875&VEstado=13&VCodMunicipio=130230,1302302011875,13,130230,53ff830a61760ab562de8b8d
UNIDADE BASICA DE SAUDE DA FAMILIA IDALINA LASMAR,3891194,,PREFEITURA MUNICIPAL DE JUTAI,--,JURÍDICA,AVENIDA GRANDE CIRCULAR,S/N,,,SAO JOSE,69660000,JUTAI - IBGE - 130230,AM,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1302303891194&VEstado=13&VCodMunicipio=130230,1302303891194,13,130230,53ff830a61760ab562de8b8e
